1134.18201	-4.52056	-4.67221	-6.12668	-6.30857	    -0.50239	    -0.15536
1134.68201	-4.52034	-4.67212	-6.12527	-6.30709	    -0.49977	    -0.15392
1135.18201	-4.51914	-4.67182	-6.12435	-6.30522	    -0.49680	    -0.15334
1135.68201	-4.51908	-4.67153	-6.12431	-6.30358	    -0.49399	    -0.15321
1136.18201	-4.51959	-4.67199	-6.12506	-6.30544	    -0.49111	    -0.15302
1136.68201	-4.52098	-4.67138	-6.12480	-6.30752	    -0.48913	    -0.15219
1137.18201	-4.52168	-4.67096	-6.12555	-6.30930	    -0.48627	    -0.15151
1137.68201	-4.52163	-4.67036	-6.12650	-6.30836	    -0.48297	    -0.15222
1138.18201	-4.52137	-4.67015	-6.12617	-6.30801	    -0.47942	    -0.15331
1138.68201	-4.52170	-4.67056	-6.12341	-6.30624	    -0.47686	    -0.15427
1139.18201	-4.52178	-4.67172	-6.12292	-6.30611	    -0.47411	    -0.15540
1139.68201	-4.52131	-4.67292	-6.12309	-6.30603	    -0.47061	    -0.15589
1140.18201	-4.52044	-4.67413	-6.12417	-6.30661	    -0.46708	    -0.15577
1140.68201	-4.52078	-4.67516	-6.12387	-6.30553	    -0.46412	    -0.15579
1141.18201	-4.52076	-4.67437	-6.12282	-6.30527	    -0.46155	    -0.15554
1141.68201	-4.52169	-4.67215	-6.12296	-6.30434	    -0.45852	    -0.15480
1142.18201	-4.52166	-4.67064	-6.12309	-6.30363	    -0.45685	    -0.15458
1142.68201	-4.52024	-4.67071	-6.12240	-6.30366	    -0.45542	    -0.15439
1143.18201	-4.51874	-4.67163	-6.12268	-6.30530	    -0.45361	    -0.15440
1143.68201	-4.51895	-4.67215	-6.12261	-6.30502	    -0.45206	    -0.15455
1144.18201	-4.52024	-4.67200	-6.12282	-6.30382	    -0.45028	    -0.15413
1144.68201	-4.52173	-4.67302	-6.11930	-6.30245	    -0.44891	    -0.15397
1145.18201	-4.52114	-4.67280	-6.11881	-6.30345	    -0.44712	    -0.15425
1145.68201	-4.51969	-4.67261	-6.11969	-6.30537	    -0.44477	    -0.15417
1146.18201	-4.51829	-4.67162	-6.12133	-6.30671	    -0.44303	    -0.15404
1146.68201	-4.51818	-4.67081	-6.12339	-6.30577	    -0.44132	    -0.15440
1147.18201	-4.51822	-4.67067	-6.12467	-6.30320	    -0.43996	    -0.15473
1147.68201	-4.51878	-4.67043	-6.12274	-6.30007	    -0.43911	    -0.15431
1148.18201	-4.51834	-4.67057	-6.11924	-6.29897	    -0.43819	    -0.15447
1148.68201	-4.51826	-4.66982	-6.11945	-6.29813	    -0.43730	    -0.15424
1149.18201	-4.51833	-4.66969	-6.12146	-6.30025	    -0.43625	    -0.15420
1149.68201	-4.51855	-4.66910	-6.12140	-6.30210	    -0.43569	    -0.15353
1150.18201	-4.51860	-4.66951	-6.12149	-6.30290	    -0.43449	    -0.15306
1150.68201	-4.51800	-4.66954	-6.11992	-6.30234	    -0.43312	    -0.15292
1151.18201	-4.51847	-4.66879	-6.11914	-6.29954	    -0.43155	    -0.15230
1151.68201	-4.51867	-4.66904	-6.12024	-6.29666	    -0.43027	    -0.15201
1152.18201	-4.51742	-4.66876	-6.12071	-6.29801	    -0.42894	    -0.15210
1152.68201	-4.51621	-4.66979	-6.12103	-6.30139	    -0.42837	    -0.15138
1153.18201	-4.51536	-4.66861	-6.12307	-6.30326	    -0.42818	    -0.15110
1153.68201	-4.51502	-4.66712	-6.12179	-6.30221	    -0.42752	    -0.15178
1154.18201	-4.51527	-4.66671	-6.11957	-6.30216	    -0.42606	    -0.15112
1154.68201	-4.51512	-4.66666	-6.11848	-6.30088	    -0.42467	    -0.14997
1155.18201	-4.51387	-4.66529	-6.11690	-6.30124	    -0.42452	    -0.14904
